player_id,plan_type,start_date,end_date,monthly_fee,discount_pct
6007,Premium,2023-08-01,2023-11-01,500,10.0
6088,Basic,2023-08-01,2023-09-01,200,5.0
6113,Basic,2023-08-01,2024-02-01,200,5.0
6118,Premium,2023-08-01,2024-02-01,500,10.0
6166,Basic,2023-08-01,2023-11-01,200,5.0
6239,Basic,2023-08-01,2023-11-01,200,5.0
6314,Basic,2023-08-01,2023-11-01,200,5.0
6385,Premium,2023-08-01,2023-09-01,500,10.0
6400,Premium,2023-08-01,2023-11-01,500,10.0
6407,Basic,2023-08-01,2023-09-01,200,5.0
6417,Premium,2023-08-01,2024-02-01,500,10.0
6508,Basic,2023-08-01,2023-11-01,200,5.0
6578,Premium,2023-08-01,2024-02-01,500,10.0
6593,Premium,2023-08-01,2024-08-01,500,10.0
6638,Basic,2023-08-01,2023-11-01,200,5.0
6802,Basic,2023-08-01,2023-11-01,200,5.0
6851,Premium,2023-08-01,2024-08-01,500,10.0
6856,Premium,2023-08-01,2023-09-01,500,10.0
6877,Basic,2023-08-01,2023-11-01,200,5.0
6881,Basic,2023-08-01,2023-09-01,200,5.0
6941,Premium,2023-08-01,2023-11-01,500,10.0
6943,Basic,2023-08-01,2024-02-01,200,5.0
6944,Basic,2023-08-01,2023-11-01,200,5.0
7046,Basic,2023-08-01,2024-08-01,200,5.0
7113,Basic,2023-08-01,2023-11-01,200,5.0
7172,Basic,2023-08-01,2023-09-01,200,5.0
7236,Basic,2023-08-01,2023-11-01,200,5.0
7307,Basic,2023-08-01,2023-11-01,200,5.0
7432,Premium,2023-08-01,2023-09-01,500,10.0
7460,Premium,2023-08-01,2024-02-01,500,10.0
7480,Basic,2023-08-01,2024-02-01,200,5.0
7490,Basic,2023-08-01,2024-02-01,200,5.0
7498,Premium,2023-08-01,2023-11-01,500,10.0
7500,Basic,2023-08-01,2024-08-01,200,5.0
7521,Basic,2023-08-01,2023-11-01,200,5.0
7532,Premium,2023-08-01,2023-11-01,500,10.0
7566,Premium,2023-08-01,2024-02-01,500,10.0
7588,Premium,2023-08-01,2023-09-01,500,10.0
7609,Basic,2023-08-01,2023-09-01,200,5.0
7613,Basic,2023-08-01,2024-02-01,200,5.0
7630,Premium,2023-08-01,2023-09-01,500,10.0
7664,Basic,2023-08-01,2023-11-01,200,5.0
7752,Basic,2023-08-01,2023-09-01,200,5.0
7777,Basic,2023-08-01,2023-09-01,200,5.0
7778,Basic,2023-08-01,2024-02-01,200,5.0
7834,Premium,2023-08-01,2024-02-01,500,10.0
7843,Basic,2023-08-01,2023-11-01,200,5.0
7849,Basic,2023-08-01,2024-08-01,200,5.0
7921,Premium,2023-08-01,2023-11-01,500,10.0
7995,Basic,2023-08-01,2023-11-01,200,5.0
8012,Basic,2023-08-01,2024-08-01,200,5.0
8101,Premium,2023-08-01,2023-11-01,500,10.0
8112,Basic,2023-08-01,2023-11-01,200,5.0
8160,Premium,2023-08-01,2024-08-01,500,10.0
8182,Basic,2023-08-01,2023-09-01,200,5.0
8509,Premium,2023-08-01,2024-08-01,500,10.0
8683,Basic,2023-08-01,2023-09-01,200,5.0
8738,Basic,2023-08-01,2023-11-01,200,5.0
8756,Basic,2023-08-01,2023-09-01,200,5.0
8814,Basic,2023-08-01,2023-11-01,200,5.0
8823,Basic,2023-08-01,2023-09-01,200,5.0
8861,Basic,2023-08-01,2023-09-01,200,5.0
8883,Basic,2023-08-01,2023-11-01,200,5.0
8894,Basic,2023-08-01,2023-09-01,200,5.0
8956,Basic,2023-08-01,2024-02-01,200,5.0
8993,Basic,2023-08-01,2023-11-01,200,5.0
9005,Basic,2023-08-01,2023-11-01,200,5.0
9060,Premium,2023-08-01,2023-11-01,500,10.0
9069,Basic,2023-08-01,2023-11-01,200,5.0
9087,Basic,2023-08-01,2023-09-01,200,5.0
9134,Premium,2023-08-01,2023-09-01,500,10.0
9141,Premium,2023-08-01,2024-02-01,500,10.0
9246,Basic,2023-08-01,2023-11-01,200,5.0
9332,Premium,2023-08-01,2023-09-01,500,10.0
9335,Basic,2023-08-01,2023-11-01,200,5.0
9349,Basic,2023-08-01,2023-09-01,200,5.0
9396,Basic,2023-08-01,2023-11-01,200,5.0
9416,Premium,2023-08-01,2023-09-01,500,10.0
9429,Basic,2023-08-01,2023-09-01,200,5.0
9444,Basic,2023-08-01,2023-11-01,200,5.0
9493,Basic,2023-08-01,2023-11-01,200,5.0
9515,Basic,2023-08-01,2023-11-01,200,5.0
9553,Basic,2023-08-01,2023-11-01,200,5.0
9556,Basic,2023-08-01,2023-11-01,200,5.0
9564,Basic,2023-08-01,2023-09-01,200,5.0
9566,Basic,2023-08-01,2024-08-01,200,5.0
9613,Basic,2023-08-01,2023-09-01,200,5.0
9695,Basic,2023-08-01,2024-08-01,200,5.0
9726,Premium,2023-08-01,2023-09-01,500,10.0
9736,Basic,2023-08-01,2023-09-01,200,5.0
9747,Premium,2023-08-01,2023-11-01,500,10.0
9748,Basic,2023-08-01,2023-09-01,200,5.0
9753,Premium,2023-08-01,2023-11-01,500,10.0
9872,Basic,2023-08-01,2024-02-01,200,5.0
9917,Premium,2023-08-01,2023-09-01,500,10.0
9949,Premium,2023-08-01,2023-09-01,500,10.0
9969,Basic,2023-08-01,2023-11-01,200,5.0
10222,Basic,2023-08-01,2023-11-01,200,5.0
10437,Premium,2023-08-01,2023-11-01,500,10.0
11196,Premium,2023-08-01,2023-11-01,500,10.0
11281,Premium,2023-08-01,2023-11-01,500,10.0
11355,Basic,2023-08-01,2023-11-01,200,5.0
11373,Basic,2023-08-01,2023-09-01,200,5.0
11496,Basic,2023-08-01,2023-11-01,200,5.0
11567,Basic,2023-08-01,2023-11-01,200,5.0
11628,Premium,2023-08-01,2024-02-01,500,10.0
11722,Basic,2023-08-01,2023-11-01,200,5.0
11915,Basic,2023-08-01,2023-11-01,200,5.0
12009,Basic,2023-08-01,2023-09-01,200,5.0
12161,Basic,2023-08-01,2024-02-01,200,5.0
12275,Premium,2023-08-01,2023-11-01,500,10.0
12434,Premium,2023-08-01,2024-02-01,500,10.0
12727,Premium,2023-08-01,2024-02-01,500,10.0
12749,Basic,2023-08-01,2023-11-01,200,5.0
12832,Premium,2023-08-01,2023-09-01,500,10.0
12835,Basic,2023-08-01,2024-02-01,200,5.0
12869,Premium,2023-08-01,2023-11-01,500,10.0
12927,Premium,2023-08-01,2023-11-01,500,10.0
13128,Basic,2023-08-01,2023-09-01,200,5.0
13154,Premium,2023-08-01,2023-09-01,500,10.0
13178,Basic,2023-08-01,2024-02-01,200,5.0
13188,Basic,2023-08-01,2023-09-01,200,5.0
13241,Premium,2023-08-01,2024-02-01,500,10.0
13275,Premium,2023-08-01,2024-08-01,500,10.0
13278,Basic,2023-08-01,2023-11-01,200,5.0
13329,Basic,2023-08-01,2024-08-01,200,5.0
13340,Premium,2023-08-01,2023-09-01,500,10.0
13361,Basic,2023-08-01,2024-02-01,200,5.0
13369,Premium,2023-08-01,2023-11-01,500,10.0
13410,Basic,2023-08-01,2023-09-01,200,5.0
13414,Basic,2023-08-01,2023-11-01,200,5.0
13428,Basic,2023-08-01,2023-09-01,200,5.0
13434,Basic,2023-08-01,2023-09-01,200,5.0
13538,Basic,2023-08-01,2024-02-01,200,5.0
13552,Basic,2023-08-01,2023-11-01,200,5.0
13560,Premium,2023-08-01,2023-09-01,500,10.0
13580,Basic,2023-08-01,2023-11-01,200,5.0
13648,Basic,2023-08-01,2023-09-01,200,5.0
13650,Basic,2023-08-01,2024-02-01,200,5.0
13658,Basic,2023-08-01,2023-09-01,200,5.0
13680,Basic,2023-08-01,2024-08-01,200,5.0
13715,Basic,2023-08-01,2024-08-01,200,5.0
13766,Basic,2023-08-01,2023-09-01,200,5.0
13810,Basic,2023-08-01,2024-02-01,200,5.0
13820,Premium,2023-08-01,2023-11-01,500,10.0
13828,Basic,2023-08-01,2024-02-01,200,5.0
13834,Premium,2023-08-01,2023-09-01,500,10.0
13840,Basic,2023-08-01,2024-08-01,200,5.0
13844,Premium,2023-08-01,2023-09-01,500,10.0
13860,Basic,2023-08-01,2023-11-01,200,5.0
13861,Basic,2023-08-01,2023-11-01,200,5.0
13868,Premium,2023-08-01,2023-09-01,500,10.0
13882,Premium,2023-08-01,2024-08-01,500,10.0
13896,Basic,2023-08-01,2023-11-01,200,5.0
13927,Premium,2023-08-01,2023-11-01,500,10.0
13932,Basic,2023-08-01,2024-08-01,200,5.0
13935,Basic,2023-08-01,2024-02-01,200,5.0
13938,Premium,2023-08-01,2023-09-01,500,10.0
13953,Premium,2023-08-01,2023-09-01,500,10.0
13957,Premium,2023-08-01,2023-11-01,500,10.0
13967,Basic,2023-08-01,2024-08-01,200,5.0
13971,Premium,2023-08-01,2023-11-01,500,10.0
13999,Basic,2023-08-01,2024-02-01,200,5.0
14008,Basic,2023-08-01,2023-09-01,200,5.0
14017,Basic,2023-08-01,2024-02-01,200,5.0
14020,Premium,2023-08-01,2023-09-01,500,10.0
14030,Basic,2023-08-01,2023-11-01,200,5.0
14039,Premium,2023-08-01,2023-11-01,500,10.0
14059,Basic,2023-08-01,2023-11-01,200,5.0
14062,Basic,2023-08-01,2024-02-01,200,5.0
14085,Premium,2023-08-01,2023-11-01,500,10.0
14095,Basic,2023-08-01,2023-11-01,200,5.0
14097,Basic,2023-08-01,2024-08-01,200,5.0
14110,Basic,2023-08-01,2023-09-01,200,5.0
14115,Basic,2023-08-01,2023-11-01,200,5.0
14122,Basic,2023-08-01,2023-11-01,200,5.0
14154,Basic,2023-08-01,2023-09-01,200,5.0
14159,Basic,2023-08-01,2023-11-01,200,5.0
14219,Basic,2023-08-01,2023-11-01,200,5.0
14220,Basic,2023-08-01,2023-11-01,200,5.0
14229,Basic,2023-08-01,2023-11-01,200,5.0
14234,Basic,2023-08-01,2024-08-01,200,5.0
14235,Basic,2023-08-01,2023-09-01,200,5.0
14241,Basic,2023-08-01,2023-11-01,200,5.0
14248,Basic,2023-08-01,2024-02-01,200,5.0
14267,Premium,2023-08-01,2023-11-01,500,10.0
14272,Basic,2023-08-01,2023-11-01,200,5.0
14293,Premium,2023-08-01,2023-11-01,500,10.0
14333,Basic,2023-08-01,2023-11-01,200,5.0
14338,Premium,2023-08-01,2024-02-01,500,10.0
14341,Basic,2023-08-01,2023-11-01,200,5.0
14349,Basic,2023-08-01,2023-09-01,200,5.0
14350,Basic,2023-08-01,2023-09-01,200,5.0
14363,Premium,2023-08-01,2024-02-01,500,10.0
14371,Premium,2023-08-01,2023-11-01,500,10.0
14386,Premium,2023-08-01,2023-11-01,500,10.0
14400,Basic,2023-08-01,2023-09-01,200,5.0
14428,Basic,2023-08-01,2023-11-01,200,5.0
14438,Basic,2023-08-01,2024-08-01,200,5.0
14453,Premium,2023-08-01,2024-08-01,500,10.0
14464,Premium,2023-08-01,2023-09-01,500,10.0
14471,Basic,2023-08-01,2023-11-01,200,5.0
14479,Premium,2023-08-01,2023-11-01,500,10.0
14510,Basic,2023-08-01,2023-11-01,200,5.0
14514,Basic,2023-08-01,2023-09-01,200,5.0
14515,Premium,2023-08-01,2023-11-01,500,10.0
14518,Basic,2023-08-01,2023-09-01,200,5.0
14528,Basic,2023-08-01,2023-11-01,200,5.0
14532,Basic,2023-08-01,2023-11-01,200,5.0
14555,Basic,2023-08-01,2023-11-01,200,5.0
14568,Premium,2023-08-01,2023-11-01,500,10.0
14571,Premium,2023-08-01,2024-02-01,500,10.0
14583,Basic,2023-08-01,2023-11-01,200,5.0
14604,Basic,2023-08-01,2023-11-01,200,5.0
14622,Premium,2023-08-01,2023-11-01,500,10.0
14624,Premium,2023-08-01,2023-11-01,500,10.0
14637,Basic,2023-08-01,2024-08-01,200,5.0
14649,Premium,2023-08-01,2023-09-01,500,10.0
14650,Premium,2023-08-01,2024-08-01,500,10.0
14652,Basic,2023-08-01,2023-09-01,200,5.0
14658,Premium,2023-08-01,2023-11-01,500,10.0
14669,Basic,2023-08-01,2023-09-01,200,5.0
14694,Basic,2023-08-01,2023-11-01,200,5.0
14702,Basic,2023-08-01,2024-08-01,200,5.0
14717,Basic,2023-08-01,2024-02-01,200,5.0
14733,Premium,2023-08-01,2023-11-01,500,10.0
14747,Basic,2023-08-01,2023-09-01,200,5.0
14751,Basic,2023-08-01,2023-11-01,200,5.0
6051,Premium,2023-08-01,2023-09-01,500,10.0
6064,Premium,2023-08-01,2023-09-01,500,10.0
8012,Premium,2023-08-01,2023-11-01,500,10.0
8400,Premium,2023-08-01,2023-09-01,500,10.0
9087,Premium,2023-08-01,2023-09-01,500,10.0
13216,Premium,2023-08-01,2024-02-01,500,10.0
14062,Premium,2023-08-01,2024-08-01,500,10.0
40,Basic,2023-09-01,2024-03-01,200,5.0
51,Basic,2023-09-01,2023-10-01,200,5.0
134,Premium,2023-09-01,2023-12-01,500,10.0
167,Premium,2023-09-01,2024-03-01,500,10.0
181,Premium,2023-09-01,2023-10-01,500,10.0
183,Basic,2023-09-01,2024-03-01,200,5.0
231,Premium,2023-09-01,2023-12-01,500,10.0
252,Basic,2023-09-01,2024-09-01,200,5.0
394,Basic,2023-09-01,2024-09-01,200,5.0
401,Basic,2023-09-01,2023-12-01,200,5.0
410,Basic,2023-09-01,2023-12-01,200,5.0
412,Basic,2023-09-01,2023-10-01,200,5.0
423,Premium,2023-09-01,2024-03-01,500,10.0
442,Basic,2023-09-01,2023-10-01,200,5.0
562,Basic,2023-09-01,2024-03-01,200,5.0
598,Basic,2023-09-01,2023-12-01,200,5.0
612,Basic,2023-09-01,2023-12-01,200,5.0
699,Premium,2023-09-01,2023-12-01,500,10.0
735,Basic,2023-09-01,2023-12-01,200,5.0
745,Premium,2023-09-01,2023-12-01,500,10.0
784,Basic,2023-09-01,2023-10-01,200,5.0
798,Basic,2023-09-01,2023-12-01,200,5.0
861,Basic,2023-09-01,2023-10-01,200,5.0
898,Basic,2023-09-01,2023-10-01,200,5.0
1058,Premium,2023-09-01,2023-12-01,500,10.0
1097,Basic,2023-09-01,2023-10-01,200,5.0
1149,Premium,2023-09-01,2023-12-01,500,10.0
1171,Basic,2023-09-01,2023-12-01,200,5.0
1182,Basic,2023-09-01,2024-03-01,200,5.0
1200,Basic,2023-09-01,2023-12-01,200,5.0
1221,Basic,2023-09-01,2023-12-01,200,5.0
1342,Premium,2023-09-01,2023-12-01,500,10.0
1564,Basic,2023-09-01,2024-03-01,200,5.0
1614,Basic,2023-09-01,2024-09-01,200,5.0
1751,Basic,2023-09-01,2023-10-01,200,5.0
1760,Basic,2023-09-01,2023-12-01,200,5.0
1761,Basic,2023-09-01,2024-09-01,200,5.0
1767,Premium,2023-09-01,2024-03-01,500,10.0
1793,Basic,2023-09-01,2023-12-01,200,5.0
1794,Premium,2023-09-01,2024-03-01,500,10.0
1930,Basic,2023-09-01,2023-12-01,200,5.0
1971,Basic,2023-09-01,2023-10-01,200,5.0
2002,Premium,2023-09-01,2024-03-01,500,10.0
2007,Basic,2023-09-01,2023-12-01,200,5.0
2021,Basic,2023-09-01,2023-12-01,200,5.0
2062,Premium,2023-09-01,2023-12-01,500,10.0
2082,Basic,2023-09-01,2023-12-01,200,5.0
2225,Basic,2023-09-01,2023-12-01,200,5.0
2227,Basic,2023-09-01,2024-03-01,200,5.0
2268,Basic,2023-09-01,2024-03-01,200,5.0
2339,Basic,2023-09-01,2023-10-01,200,5.0
2360,Basic,2023-09-01,2023-10-01,200,5.0
2578,Basic,2023-09-01,2024-09-01,200,5.0
2595,Basic,2023-09-01,2024-09-01,200,5.0
2613,Basic,2023-09-01,2024-09-01,200,5.0
2620,Premium,2023-09-01,2023-10-01,500,10.0
2761,Premium,2023-09-01,2023-12-01,500,10.0
2954,Basic,2023-09-01,2024-03-01,200,5.0
2980,Premium,2023-09-01,2024-09-01,500,10.0
3143,Basic,2023-09-01,2023-12-01,200,5.0
3183,Premium,2023-09-01,2023-10-01,500,10.0
3293,Basic,2023-09-01,2024-09-01,200,5.0
3379,Basic,2023-09-01,2024-03-01,200,5.0
3381,Premium,2023-09-01,2023-12-01,500,10.0
3480,Basic,2023-09-01,2023-10-01,200,5.0
3556,Premium,2023-09-01,2024-03-01,500,10.0
3566,Basic,2023-09-01,2023-10-01,200,5.0
3727,Basic,2023-09-01,2023-12-01,200,5.0
3759,Basic,2023-09-01,2024-03-01,200,5.0
3770,Premium,2023-09-01,2023-12-01,500,10.0
3815,Premium,2023-09-01,2023-10-01,500,10.0
3839,Premium,2023-09-01,2023-10-01,500,10.0
4010,Basic,2023-09-01,2024-09-01,200,5.0
4043,Premium,2023-09-01,2023-10-01,500,10.0
4076,Premium,2023-09-01,2024-03-01,500,10.0
4121,Basic,2023-09-01,2023-10-01,200,5.0
4180,Basic,2023-09-01,2023-12-01,200,5.0
4246,Basic,2023-09-01,2023-10-01,200,5.0
4281,Premium,2023-09-01,2023-12-01,500,10.0
4328,Basic,2023-09-01,2023-12-01,200,5.0
4373,Basic,2023-09-01,2023-10-01,200,5.0
4409,Basic,2023-09-01,2023-12-01,200,5.0
4431,Basic,2023-09-01,2023-10-01,200,5.0
4477,Basic,2023-09-01,2023-12-01,200,5.0
4531,Basic,2023-09-01,2023-12-01,200,5.0
4541,Basic,2023-09-01,2023-10-01,200,5.0
4582,Basic,2023-09-01,2023-10-01,200,5.0
4584,Basic,2023-09-01,2024-03-01,200,5.0
4673,Premium,2023-09-01,2023-10-01,500,10.0
4696,Basic,2023-09-01,2023-10-01,200,5.0
4770,Basic,2023-09-01,2023-10-01,200,5.0
4771,Premium,2023-09-01,2024-09-01,500,10.0
4915,Premium,2023-09-01,2023-10-01,500,10.0
4995,Basic,2023-09-01,2024-09-01,200,5.0
5011,Basic,2023-09-01,2023-12-01,200,5.0
5049,Premium,2023-09-01,2024-09-01,500,10.0
5056,Basic,2023-09-01,2024-03-01,200,5.0
5076,Basic,2023-09-01,2023-12-01,200,5.0
5083,Basic,2023-09-01,2023-12-01,200,5.0
5096,Basic,2023-09-01,2023-12-01,200,5.0
5103,Premium,2023-09-01,2023-12-01,500,10.0
5140,Basic,2023-09-01,2024-09-01,200,5.0
5161,Premium,2023-09-01,2024-09-01,500,10.0
5234,Basic,2023-09-01,2023-10-01,200,5.0
5331,Premium,2023-09-01,2024-03-01,500,10.0
5359,Basic,2023-09-01,2024-03-01,200,5.0
5428,Basic,2023-09-01,2024-09-01,200,5.0
5436,Basic,2023-09-01,2023-10-01,200,5.0
5502,Premium,2023-09-01,2023-12-01,500,10.0
5523,Premium,2023-09-01,2023-10-01,500,10.0
5534,Basic,2023-09-01,2023-10-01,200,5.0
5692,Basic,2023-09-01,2023-10-01,200,5.0
5797,Basic,2023-09-01,2024-03-01,200,5.0
5806,Basic,2023-09-01,2024-03-01,200,5.0
5822,Basic,2023-09-01,2024-03-01,200,5.0
5875,Basic,2023-09-01,2023-10-01,200,5.0
5885,Basic,2023-09-01,2023-12-01,200,5.0
6022,Basic,2023-09-01,2024-03-01,200,5.0
6088,Basic,2023-09-01,2024-03-01,200,5.0
6123,Basic,2023-09-01,2023-10-01,200,5.0
6153,Premium,2023-09-01,2023-10-01,500,10.0
6205,Basic,2023-09-01,2023-12-01,200,5.0
6206,Premium,2023-09-01,2024-03-01,500,10.0
6303,Premium,2023-09-01,2023-12-01,500,10.0
6344,Basic,2023-09-01,2024-03-01,200,5.0
6385,Basic,2023-09-01,2023-10-01,200,5.0
6414,Basic,2023-09-01,2024-03-01,200,5.0
6458,Premium,2023-09-01,2023-12-01,500,10.0
6469,Basic,2023-09-01,2023-12-01,200,5.0
6470,Premium,2023-09-01,2023-10-01,500,10.0
6550,Premium,2023-09-01,2023-10-01,500,10.0
6552,Basic,2023-09-01,2024-09-01,200,5.0
6611,Basic,2023-09-01,2023-10-01,200,5.0
6630,Basic,2023-09-01,2023-10-01,200,5.0
6632,Basic,2023-09-01,2023-12-01,200,5.0
6633,Basic,2023-09-01,2023-10-01,200,5.0
6719,Basic,2023-09-01,2023-12-01,200,5.0
6804,Basic,2023-09-01,2023-10-01,200,5.0
6909,Basic,2023-09-01,2023-10-01,200,5.0
7039,Basic,2023-09-01,2024-03-01,200,5.0
7293,Basic,2023-09-01,2023-10-01,200,5.0
7317,Basic,2023-09-01,2023-12-01,200,5.0
7328,Premium,2023-09-01,2023-10-01,500,10.0
7365,Basic,2023-09-01,2023-10-01,200,5.0
7396,Basic,2023-09-01,2023-10-01,200,5.0
7434,Basic,2023-09-01,2023-12-01,200,5.0
7520,Basic,2023-09-01,2023-12-01,200,5.0
7531,Basic,2023-09-01,2023-12-01,200,5.0
7551,Premium,2023-09-01,2023-12-01,500,10.0
7553,Basic,2023-09-01,2024-03-01,200,5.0
7629,Basic,2023-09-01,2024-03-01,200,5.0
7630,Basic,2023-09-01,2023-10-01,200,5.0
7744,Premium,2023-09-01,2023-10-01,500,10.0
7896,Premium,2023-09-01,2023-12-01,500,10.0
7959,Basic,2023-09-01,2024-03-01,200,5.0
7998,Premium,2023-09-01,2023-10-01,500,10.0
8000,Premium,2023-09-01,2023-12-01,500,10.0
8002,Basic,2023-09-01,2023-12-01,200,5.0
8021,Basic,2023-09-01,2023-12-01,200,5.0
8105,Basic,2023-09-01,2024-03-01,200,5.0
8174,Basic,2023-09-01,2023-12-01,200,5.0
8176,Premium,2023-09-01,2024-03-01,500,10.0
8221,Basic,2023-09-01,2024-03-01,200,5.0
8308,Premium,2023-09-01,2023-12-01,500,10.0
8340,Basic,2023-09-01,2024-09-01,200,5.0
8468,Premium,2023-09-01,2023-12-01,500,10.0
8476,Basic,2023-09-01,2024-09-01,200,5.0
8677,Basic,2023-09-01,2024-09-01,200,5.0
8707,Basic,2023-09-01,2024-03-01,200,5.0
8725,Premium,2023-09-01,2023-12-01,500,10.0
8895,Basic,2023-09-01,2024-09-01,200,5.0
8909,Premium,2023-09-01,2023-10-01,500,10.0
8978,Premium,2023-09-01,2023-10-01,500,10.0
9183,Basic,2023-09-01,2023-12-01,200,5.0
9225,Basic,2023-09-01,2023-10-01,200,5.0
9239,Premium,2023-09-01,2023-10-01,500,10.0
9256,Basic,2023-09-01,2023-12-01,200,5.0
9261,Basic,2023-09-01,2024-03-01,200,5.0
9271,Basic,2023-09-01,2023-12-01,200,5.0
9275,Basic,2023-09-01,2024-09-01,200,5.0
9316,Basic,2023-09-01,2023-12-01,200,5.0
9325,Basic,2023-09-01,2024-03-01,200,5.0
9357,Basic,2023-09-01,2023-10-01,200,5.0
9386,Basic,2023-09-01,2023-12-01,200,5.0
9558,Basic,2023-09-01,2023-10-01,200,5.0
9617,Basic,2023-09-01,2023-12-01,200,5.0
9710,Basic,2023-09-01,2023-12-01,200,5.0
9739,Basic,2023-09-01,2023-12-01,200,5.0
9744,Basic,2023-09-01,2024-03-01,200,5.0
9815,Basic,2023-09-01,2023-12-01,200,5.0
9946,Basic,2023-09-01,2023-12-01,200,5.0
10019,Premium,2023-09-01,2023-12-01,500,10.0
10372,Basic,2023-09-01,2023-10-01,200,5.0
10377,Premium,2023-09-01,2024-03-01,500,10.0
10476,Basic,2023-09-01,2023-10-01,200,5.0
10700,Basic,2023-09-01,2023-12-01,200,5.0
10828,Premium,2023-09-01,2024-03-01,500,10.0
11243,Basic,2023-09-01,2023-10-01,200,5.0
12072,Basic,2023-09-01,2023-12-01,200,5.0
12118,Basic,2023-09-01,2023-10-01,200,5.0
12175,Basic,2023-09-01,2023-10-01,200,5.0
12256,Premium,2023-09-01,2024-03-01,500,10.0
12296,Premium,2023-09-01,2023-10-01,500,10.0
12333,Premium,2023-09-01,2024-03-01,500,10.0
12481,Premium,2023-09-01,2023-12-01,500,10.0
12512,Basic,2023-09-01,2023-10-01,200,5.0
12703,Basic,2023-09-01,2023-12-01,200,5.0
12779,Basic,2023-09-01,2023-12-01,200,5.0
12918,Basic,2023-09-01,2023-12-01,200,5.0
12922,Basic,2023-09-01,2023-12-01,200,5.0
12967,Premium,2023-09-01,2023-10-01,500,10.0
13087,Basic,2023-09-01,2023-12-01,200,5.0
13101,Basic,2023-09-01,2023-10-01,200,5.0
13117,Basic,2023-09-01,2023-10-01,200,5.0
13167,Basic,2023-09-01,2024-09-01,200,5.0
13172,Basic,2023-09-01,2023-12-01,200,5.0
13247,Basic,2023-09-01,2024-03-01,200,5.0
13259,Basic,2023-09-01,2023-10-01,200,5.0
13268,Basic,2023-09-01,2023-10-01,200,5.0
13320,Premium,2023-09-01,2024-03-01,500,10.0
13327,Basic,2023-09-01,2023-10-01,200,5.0
13397,Basic,2023-09-01,2023-12-01,200,5.0
13439,Premium,2023-09-01,2024-03-01,500,10.0
13459,Premium,2023-09-01,2023-12-01,500,10.0
13479,Basic,2023-09-01,2023-12-01,200,5.0
13484,Basic,2023-09-01,2023-12-01,200,5.0
13550,Basic,2023-09-01,2023-10-01,200,5.0
13577,Basic,2023-09-01,2024-09-01,200,5.0
13583,Basic,2023-09-01,2023-10-01,200,5.0
13586,Basic,2023-09-01,2023-10-01,200,5.0
13609,Basic,2023-09-01,2023-10-01,200,5.0
13626,Premium,2023-09-01,2023-10-01,500,10.0
13653,Premium,2023-09-01,2023-12-01,500,10.0
13681,Premium,2023-09-01,2023-10-01,500,10.0
13704,Basic,2023-09-01,2024-09-01,200,5.0
13742,Premium,2023-09-01,2023-12-01,500,10.0
13787,Basic,2023-09-01,2024-09-01,200,5.0
13811,Basic,2023-09-01,2024-03-01,200,5.0
13821,Basic,2023-09-01,2024-09-01,200,5.0
13855,Premium,2023-09-01,2024-03-01,500,10.0
13858,Basic,2023-09-01,2023-12-01,200,5.0
13899,Basic,2023-09-01,2023-10-01,200,5.0
13926,Premium,2023-09-01,2023-12-01,500,10.0
13933,Basic,2023-09-01,2023-12-01,200,5.0
13949,Basic,2023-09-01,2023-10-01,200,5.0
13955,Premium,2023-09-01,2024-09-01,500,10.0
13956,Basic,2023-09-01,2023-12-01,200,5.0
13968,Basic,2023-09-01,2023-10-01,200,5.0
13969,Basic,2023-09-01,2024-03-01,200,5.0
13973,Basic,2023-09-01,2023-10-01,200,5.0
13991,Premium,2023-09-01,2023-12-01,500,10.0
14004,Premium,2023-09-01,2023-10-01,500,10.0
14005,Basic,2023-09-01,2024-03-01,200,5.0
14023,Premium,2023-09-01,2024-03-01,500,10.0
14098,Basic,2023-09-01,2024-09-01,200,5.0
14109,Basic,2023-09-01,2023-12-01,200,5.0
14121,Basic,2023-09-01,2023-10-01,200,5.0
14146,Premium,2023-09-01,2024-03-01,500,10.0
14151,Premium,2023-09-01,2024-09-01,500,10.0
14163,Premium,2023-09-01,2023-12-01,500,10.0
14167,Premium,2023-09-01,2023-12-01,500,10.0
14205,Basic,2023-09-01,2023-12-01,200,5.0
14235,Basic,2023-09-01,2023-10-01,200,5.0
14237,Premium,2023-09-01,2023-12-01,500,10.0
14242,Basic,2023-09-01,2023-10-01,200,5.0
14279,Premium,2023-09-01,2023-12-01,500,10.0
14319,Basic,2023-09-01,2023-12-01,200,5.0
14342,Basic,2023-09-01,2023-12-01,200,5.0
14355,Basic,2023-09-01,2024-03-01,200,5.0
14374,Premium,2023-09-01,2024-09-01,500,10.0
14395,Premium,2023-09-01,2023-10-01,500,10.0
14401,Premium,2023-09-01,2023-10-01,500,10.0
14402,Basic,2023-09-01,2024-03-01,200,5.0
14421,Basic,2023-09-01,2023-12-01,200,5.0
14430,Premium,2023-09-01,2023-10-01,500,10.0
14447,Basic,2023-09-01,2023-10-01,200,5.0
14452,Basic,2023-09-01,2023-12-01,200,5.0
14469,Premium,2023-09-01,2024-03-01,500,10.0
14499,Premium,2023-09-01,2023-12-01,500,10.0
14534,Basic,2023-09-01,2024-09-01,200,5.0
14544,Premium,2023-09-01,2023-10-01,500,10.0
14556,Basic,2023-09-01,2023-10-01,200,5.0
14566,Basic,2023-09-01,2023-12-01,200,5.0
